;Gloss; $ALPHA:1:SCH-#-L-K-E* || $ALPHA:1:SCH-A-#-K-E* ICH2 
;Mundbild; schalke schalke 
;;
;;
59217;Deutsch; Ich schaue das nicht im Fernsehen. 
;Gloss; AUSSICHTSLOS3A* KANN1* SEHEN1 DRÜCKEN-MIT-DAUMEN1^* MÖGLICH1* $INDEX2 $GEST-OFF^* ICH2* $GEST-OFF^ 
;Mundbild; [MG] kann ncht sehen film 
;;
;;
59218;Deutsch; Aber Ausschnitte schaust du dir an? 
;Gloss; NUR2B AUSSCHNITT1* ABEND2 || DU1* AUSSCHNITT1* 
;Mundbild; nur aus{schnitte} abend ausschnitt 
;;
;;
59219;Deutsch; Ich gucke immer nur Ausschnitte an. Ausschnitte, ja. Manchmal schau ich das, ja. 
;Gloss; NUR2B AUSSCHNITT1* ABEND2 || DU1* AUSSCHNITT1* || JA2 AUSSCHNITT1* || BEOBACHTEN3A AUSSCHNITT1 $GEST-OFF^ ICH2 
;Mundbild; nur aus{schnitte} abend ausschnitt ja ausschnitt [MG] ausschnitt [MG] manchmal 
;;
;;
59220;Deutsch; Aber Ausschnitte schaust du dir an? 
;Gloss; || BEOBACHTEN3A AUSSCHNITT1 $GEST-OFF^ 
;Mundbild; [MG] ausschnitt [MG] 
;;
;;
59221;Deutsch; Aber Ausschnitte schaust du dir an? 
;Gloss; ICH2 SCHAUEN1* 
;Mundbild; manchmal 
;;
;;
59222;Deutsch; Ich kenne mich da nicht so aus, denn meistens bin ich am Computer. 
;Gloss; ICH2 BEKANNT2* ICH1 COMPUTER2* TASTE1^ $GEST-OFF^ ICH2* 
;Mundbild; unbekannt computer [MG] 
;;
;;
59223;Deutsch; Wen magst du besonders? Ich mag Bayern München. 
;Gloss; WAS1B* DU1* MÖGEN2 DU1* WAS1B* || ICH1 
;Mundbild; was [MG] 
;;
;;
59224;Deutsch; Wen magst du besonders? Klar. 
;Gloss; WAS1B* || ICH1 || BAYERN-MÜNCHEN1A* || ICH1 $GEST^ 
;Mundbild; bayern münchen [MG] 
;;
;;
59225;Deutsch; Ich mag Bayern München. 
;Gloss; $GEST^ 
;Mundbild; [MG] 
;;
;;
59226;Deutsch; Die sind immer oben in der Tabelle zwischen dem ersten und dritten Platz. 
;Gloss; || DRÜCKEN-MIT-DAUMEN1^ || MASS7A^* || $NUM-ORD1:1d* || $NUM-ORD1:2d* || $NUM-ORD1:3d* || MASS7A^* $GEST-OFF^ 
;Mundbild; [MG] 
;;
;;
59227;Deutsch; Die gucke ich gerne. 
;Gloss; || BEOBACHTEN3A ICH1 AUCH1A 
;Mundbild; früher auch 
;;
;;
59228;Deutsch; Früher habe ich die Spiele von Bayern auch geguckt. 
;Gloss; FRÜHER1* ICH1 
;Mundbild; [MG] auch 
;;
;;
59229;Deutsch; Jetzt aber nicht mehr, ich habe gewechselt. 
;Gloss; AB2^ ICH2 WECHSELN3A* NEIN2B 
;Mundbild; [MG] [MG] 
;;
;;
59230;Deutsch; Ich gucke nur Schalke. 
;Gloss; DANN1A $ALPHA:1:SCH-#-K-E* ICH1 
;Mundbild; schalke 
;;
;;
59231;Deutsch; Bist du bald mit der Schule fertig? Ja. 
;Gloss; || SCHULE1D || BALD2 || FERTIG4 || BALD2 || FERTIG4* JA2 || $GEST-OFF^* 
;Mundbild; schule sch{luss} sch{luss} 
;;
;;
59232;Deutsch; Bist du bald mit der Schule fertig? Kommen jetzt bald die Prüfungen? 
;Gloss; || BALD2 || FERTIG4* JA2 || $GEST-OFF^* || DANN1A || PRÜFEN1 
;Mundbild; sch{luss} prüfung 
;;
;;
59233;Deutsch; Ja. Ja, die Prüfungen. 
;Gloss; JA2 || DANN1A || PRÜFEN1 || BALD1 BALD2 || PRÜFEN1 ICH1* PRÜFUNG1 JA2 
;Mundbild; prüfung prüfung prüfung ja 
;;
;;
59234;Deutsch; Kommen jetzt bald die Prüfungen? 
;Gloss; || BALD1 BALD2 || PRÜFEN1 ICH1* PRÜFUNG1 JA2 
;Mundbild; prüfung prüfung ja 
;;
;;
59235;Deutsch; Im März sind die Vorprüfungen. 
;Gloss; $INDEX1 $ALPHA:1:M-#-Z* VOR1A* PRÜFUNG1 
;Mundbild; märz vorprüfung 
;;
;;
59236;Deutsch; Und dann, ich glaube, im Juli/ Das ist aber lange! 
;Gloss; DANN1A $ALPHA:1:I* LANG1A* 
;Mundbild; dann juli lang 
;;
;;
59237;Deutsch; Und dann, ich glaube, im Juli/ Danach ist im Juli die Hauptprüfung. Die ersten sind Vorprüfungen und dann kommen die anderen. Das ist so. 
;Gloss; LANG1A* ACHTUNG1A^ ABSTAND1 JULI17A $INDEX1 PRÜFUNG1 $WORTTEIL-HAUPT4 GUT1^* $INDEX1* $ORAL^ 
;Mundbild; lang juli prüfung hauptsächlich wie 
;;
;;
59238;Deutsch; Das ist aber lange! 
;Gloss; LANG1A* ACHTUNG1A^ ABSTAND1 JULI17A $INDEX1 PRÜFUNG1 $WORTTEIL-HAUPT4 GUT1^* 
;Mundbild; lang juli prüfung hauptsächlich 
;;
;;
59239;Deutsch; Das ist aber lange! Juli ist aber spät. 
;Gloss; LANG1A* $INDEX1* $ORAL^ VOR1D* || $ALPHA:1:J-#-L-I* || SPÄT1 VOR1D* || $INDEX1 $INDEX1 LANG-ZEIT1A^* $GEST^ 
;Mundbild; lang wie vor juli spät [MG] 
;;
;;
59240;Deutsch; Die ersten sind Vorprüfungen und dann kommen die anderen. Das ist so. 
;Gloss; VOR1D* || $ALPHA:1:J-#-L-I* || SPÄT1 VOR1D* || $INDEX1 $INDEX1 
;Mundbild; vor juli spät 
;;
;;
59241;Deutsch; Ich muss im April einen Projektvortrag halten. 
;Gloss; ABER1 VORHER4* $INDEX1 APRIL6 ICH1 PROJEKT2B VORTRAG1 ICH1 $GEST-OFF^ 
;Mundbild; aber vorher april projektvortrag 
;;
;;
59242;Deutsch; Bei mir früher war im Mai Schluss. 
;Gloss; || ICH1 || FRÜHER1 || $ALPHA:1:M-#-I* || ZWISCHEN1B || FERTIG3A || SCHLUSS1 $GEST-OFF^ 
;Mundbild; früher mai schluss 
;;
;;
59243;Deutsch; Danach hatte ich ein, zwei Monate frei und dann waren Ferien. Das ist jetzt anders. 
;Gloss; || DANN1A || MONAT1* || MONAT1* || FREI4* || ICH1 || DANN1A || FERIEN1 || ZEITRAUM1A JETZT1 $INDEX1 
;Mundbild; dann ein monat zwei monat frei dann ferien jetzt 
;;
;;
59244;Deutsch; Danach hatte ich ein, zwei Monate frei und dann waren Ferien. 
;Gloss; || ZEITRAUM1A JETZT1 $INDEX1 ANDERS1 $INDEX1 
;Mundbild; jetzt [MG] 
;;
;;
59245;Deutsch; Das ist jetzt ganz komisch, wir haben ein oder zwei Wochen Ferien und dann die Prüfungen. 
;Gloss; $INDEX1 VON-DA-AN1* WENN1A $NUM-EINER1A:1d* WOCHE2 $NUM-EINER1A:2d* WOCHE2 FREI4 DANN1A PRÜFUNG1 AUSSEN1A^* PHASE1C* 
;Mundbild; wenn ein woche zwei woche frei dann prüfung 
;;
;;
59246;Deutsch; Das ist sehr kurz. 
;Gloss; NAHE2B^ $INDEX1 
;Mundbild; kurz 
;;
;;
59247;Deutsch; Andere haben einen Monat oder zwei Monate und ich nur so wenig Zeit. 
;Gloss; ANDERS2* || $INDEX1 $NUM-EINER1A:1d* SCHMAL1A^ $NUM-EINER1A:2d* SCHMAL1A^ $INDEX1 ICH1 KURZFRISTIG1* $GEST-ÜBERLEGEN1^ WAS1B^* $GEST-KEINE-AHNUNG1^* 
;Mundbild; andere ein monat zwei monat kurz [MG] 
;;
;;
59248;Deutsch; Das ist schlecht geplant. 
;Gloss; STIMMT1A* PLAN1A* $GEST-OFF^ 
;Mundbild; stimmt nicht plan 
;;
;;
59249;Deutsch; Was soll’s. Ich hatte sechs verschiedene Prüfungen, sechs. 
;Gloss; ICH2* $GEST-ABWINKEN1^ || ICH1 
;;
;;
59250;Deutsch; Was soll’s. 
;Gloss; $GEST-ABWINKEN1^ || ICH1 || $NUM-EINER1A:6d* || VERSCHIEDEN1 || PRÜFEN1 || $NUM-EINER1A:6d* || $LIST-ZUSAMMEN3* 
;Mundbild; sechs verschieden prüf sechs 
;;
;;
59251;Deutsch; Davon vier schriftlich. 
;Gloss; || $NUM-EINER1A:4* || SCHREIBEN1A 
;Mundbild; vier schriftlich 
;;
;;
59252;Deutsch; Machst du den Realschulabschluss? Ja, Realschule. 
;Gloss; || REALSCHULE1* || DU1* REALSCHULE1 
;Mundbild; realab{schluss} real 
;;
;;
59253;Deutsch; Machst du den Realschulabschluss? Also, bei meinem Realschulabschluss waren es vier schriftliche und zwei mündliche. 
;Gloss; || DU1* REALSCHULE1 ICH1 || REALSCHULE1 ICH1 
;Mundbild; real real 
;;
;;
59254;Deutsch; Ja, Realschule. 
;Gloss; ICH1 || REALSCHULE1 ICH1 || $NUM-EINER1A:4* SCHREIBEN1A || $NUM-EINER1A:2* || MUND1A* 
;Mundbild; real real vier schriftlich zwei mündlich 
;;
;;
59255;Deutsch; Bei dir auch? Ich habe drei schriftliche. Ja, Englisch, Mathe und Deutsch. 
;Gloss; || AUCH1A || DU1* || AUCH1A || DU1* || $NUM-EINER1A:3d* SCHREIBEN1A* $LIST1* 
;Mundbild; auch auch schriftlich 
;;
;;
59256;Deutsch; Bei dir auch? 
;Gloss; || AUCH1A || DU1* || $NUM-EINER1A:3d* SCHREIBEN1A* 
;Mundbild; auch schriftlich 
;;
;;
59257;Deutsch; Bei dir auch? Nur drei? 
;Gloss; || DU1* $LIST1* || $NUM-EINER1A:3d* || DU1* ENGLAND4* $LIST1* MATHEMATIK1B* $LIST1* DEUTSCH1* $GEST-OFF^* || $LIST1* 
;Mundbild; auch drei englisch mathe deutsch 
;;
;;
59258;Deutsch; Ja, Englisch, Mathe und Deutsch. 
;Gloss; $LIST1* || $NUM-EINER1A:3d* || DU1* ENGLAND4* 
;Mundbild; schriftlich drei englisch 
;;
;;
59259;Deutsch; Mehr nicht. Ich hatte auch die drei. 
;Gloss; FERTIG1A* 
;;
;;
59260;Deutsch; Mehr nicht. Und als viertes kann ich mir ein Fach für die mündliche aussuchen. 
;Gloss; ICH1* WIE2* $LIST-ZUSAMMEN3* $GEST-NM-KOPFNICKEN1^* UND5* $LIST1* MUND1A* $NUM-EINER1A:1d* AUSWAHL1C WÜNSCHEN2A* 
;Mundbild; auch wie und mündlich ein wünschen 
;;
;;
59261;Deutsch; Ich hatte auch die drei. Eine mündliche, das war’s? 
;Gloss; $GEST-NM-KOPFNICKEN1^* UND5* $LIST1* MUND1A* $NUM-EINER1A:1d* AUSWAHL1C WÜNSCHEN2A* $NUM-EINER1A:1d* $NUM-EINER1A:1d* FERTIG1A* 
;Mundbild; und mündlich ein wünschen ein ein 
;;
;;
59262;Deutsch; Und als viertes kann ich mir ein Fach für die mündliche aussuchen. Das ist alles. 
;Gloss; WÜNSCHEN2A* $NUM-EINER1A:1d* $NUM-EINER1A:1d* FERTIG1A* $LIST1* FERTIG1A* || $$EXTRA-LING-MAN^ 
;Mundbild; wünschen ein ein [MG] 
;;
;;
59263;Deutsch; Eine mündliche, das war’s? Nur vier? 
;Gloss; $LIST1* FERTIG1A* || $$EXTRA-LING-MAN^ || $NUM-EINER1A:4* 
;Mundbild; [MG] vier 
;;
;;
59264;Deutsch; Das ist alles. Das war’s. 
;Gloss; || $$EXTRA-LING-MAN^ || $NUM-EINER1A:4* FERTIG1A* FERTIG1A* 
;Mundbild; vier [MG] 
;;
;;
59265;Deutsch; Nur vier? 
;Gloss; FERTIG1A* 
;Mundbild; [MG] 
;;
;;
59266;Deutsch; Bei mir waren es auch die drei. 
;Gloss; ICH2 || $NUM-EINER1A:3d* $LIST-ZUSAMMEN3* 
;Mundbild; drei 
;;
;;
59267;Deutsch; Und als viertes ein Wahlfach. 
;Gloss; $LIST1* || AUSWAHL1F $ALPHA:1:W-F* FLACH1^* 
;Mundbild; wahlfach 
;;
;;
59268;Deutsch; Das war schriftlich. 
;Gloss; SCHREIBEN1A 
;Mundbild; schriftlich 
;;
;;
59269;Deutsch; Da habe ich Biologie genommen. 
;Gloss; ICH2 NEHMEN1A* ICH2 BRAUCHEN1^* NEHMEN1A* $LIST1* 
;Mundbild; nimm biologie nimm 
;;
;;
59270;Deutsch; Und dann hatte ich mündlich auch noch zwei Wahlfächer. 
;Gloss; DANN1A || $NUM-EINER1A:2d* MUND1A* || $INDEX1 || AUSWAHL1A || EBENE1C^ AUSWAHL1F 
;Mundbild; dann zwei mündlich wahlfach 
;;
;;
59271;Deutsch; Ich habe Chemie und Religion genommen. 
;Gloss; || NEHMEN1A* CHEMIE3B || UND2B RELIGION2B || FERTIG1A || $GEST-OFF^ 
;Mundbild; [MG] chemie und religion 
;;
;;
59272;Deutsch; Du hast die vier Prüfungen plus das Projekt? 
;Gloss; || DU1* || $NUM-EINER1A:4* || PLUS1 PROJEKT2A 
;Mundbild; vier plus projekt 
;;
;;
59273;Deutsch; Das sind dann insgesamt fünf. 
;Gloss; || $LIST1* || $NUM-EINER1A:5* 
;Mundbild; fünf 
;;
;;
59274;Deutsch; Das Projekt kann ich mir aber selber aussuchen. 
;Gloss; $LIST1* PROJEKT2B SELBST1A* WÜNSCHEN2A $GEST-ABWINKEN1^* 
;Mundbild; projekt wünsch 
;;
;;
59275;Deutsch; Was machst du inhaltlich im Projekt? Ich muss selber einen Vortrag halten und dazu eine schriftliche Arbeit abgeben. 
;Gloss; || WAS1B* || PROJEKT2A || INHALT3 || WAS1B* DOOF1B* 
;Mundbild; [MG] projekt [MG] doof 
;;
;;
59276;Deutsch; Was machst du inhaltlich im Projekt? Zu welchem Thema? 
;Gloss; || WAS1B* DOOF1B* VORTRAG1 $INDEX1* SELBST1A DAZU1^* || FÜR1* $INDEX1 TIPPEN2 || FÜR1 || WAS1B* 
;Mundbild; [MG] doof [MG] vortrag selbst [MG] für für [MG] 
;;
;;
59277;Deutsch; Ich muss selber einen Vortrag halten und dazu eine schriftliche Arbeit abgeben. 
;Gloss; SELBST1A DAZU1^* || FÜR1* $INDEX1 TIPPEN2 || FÜR1 || WAS1B* 
;Mundbild; selbst [MG] für für [MG] 
;;
;;
59278;Deutsch; Politik oder Sport, oder ist das egal? Was ich selber möchte. 
;Gloss; || POLITIK1 || ODER4B* || SPORT1* ODER4B* || EGAL3* EGAL3 WÜNSCHEN2A 
;Mundbild; politik sport oder egal egal wunsch 
;;
;;
59279;Deutsch; Politik oder Sport, oder ist das egal? Kannst du dir ein Thema wünschen? 
;Gloss; || EGAL3* EGAL3 WÜNSCHEN2A || WÜNSCHEN2A* SELBST1A || THEMA1* 
;Mundbild; egal egal wunsch wunsch selbst thema 
;;
;;
59280;Deutsch; Was ich selber möchte. Ich nehme die Geschichte des Fahrrades. 
;Gloss; WÜNSCHEN2A || WÜNSCHEN2A* SELBST1A || THEMA1* ICH1* 
;Mundbild; wunsch wunsch selbst thema 
;;
;;
59281;Deutsch; Kannst du dir ein Thema wünschen? Die Geschichte des Fahrrades, von den Anfängen bis heute? 
;Gloss; ICH1* ANFÜHRUNGSZEICHEN2* $ALPHA:1:D-#-S* GESCHICHTE2* $ALPHA:1:D-#-S* FAHRRAD1 || ICH2 $ORAL^ 
;Mundbild; thema die geschichte des fahrrad die 
;;
;;
59282;Deutsch; Ich nehme die Geschichte des Fahrrades. Ja, bis heute. 
;Gloss; $ORAL^ || GESCHICHTE2* || $ALPHA:1:D* || FAHRRAD1 || ANFANG1A* || FAHRRAD1 BIS-HEUTE2 ANFANG1A* BIS-HEUTE2 $GEST-OFF^ 
;Mundbild; die geschichte des fahrrad anfang fahrrad bis bis jetzt 
;;
;;
59283;Deutsch; Die Geschichte des Fahrrades, von den Anfängen bis heute? 
;Gloss; BIS-HEUTE2 ANFANG1A* BIS-HEUTE2 $GEST-OFF^ 
;Mundbild; bis bis jetzt 
;;
;;
59284;Deutsch; Eigentlich wollte ich ein anderes Thema nehmen. 
;Gloss; ICH1^ WOLLEN2^* ANDERS6* WOLLEN1B ANFÜHRUNGSZEICHEN2* 
;Mundbild; aber eigentlich anders will thema 
;;
;;
59285;Deutsch; Aber man sagte mir, ich könne das nicht nehmen, weil er nicht genug darüber weiß. 
;Gloss; $INDEX1 ICH1 KANN1* $INDEX1 WARUM5* KENNEN2 NICHT3A ICH1 
;Mundbild; kann nicht warum kenn nicht 
;;
;;
59286;Deutsch; Na toll! 
;Gloss; $GEST^ 
;;
;;
59287;Deutsch; Darüber bin ich sauer, aber na ja. 
;Gloss; ICH1 BISSCHEN2A* SAUER1 ICH2 $GEST-OFF^* LASSEN1^ $INDEX1 
;Mundbild; bissch{en} sauer [MG] 
;;
;;
59288;Deutsch; Also habe ich ein anderes genommen. 
;Gloss; WECHSELN3A* $INDEX1 
;Mundbild; anders da 
;;
;;
59289;Deutsch; Später dachte ich, ich hätte lieber wechseln sollen, aber dafür ist die Zeit jetzt zu knapp. 
;Gloss; SPÄTER4* DENKEN1B WARUM1 WECHSELN3A* ZEIT1* LASSEN1^ 
;Mundbild; später [MG] warum anderes zu spät [MG] 
;;
;;
59290;Deutsch; Also bleibt es dabei. Jetzt bleibt es beim Fahrrad? 
;Gloss; ICH1 AB2 $INDEX1 FAHRRAD1 
;Mundbild; ab fahrrad 
;;
;;
59291;Deutsch; Also bleibt es dabei. 
;Gloss; $INDEX1 FAHRRAD1 $GEST-ABWINKEN1^ 
;Mundbild; fahrrad [MG] 
;;
;;
59292;Deutsch; Ja, es bleibt dabei. 
;Gloss; EGAL3* || LASSEN1^* $GEST-OFF^* 
;Mundbild; egal bleibt 
;;
;;
59293;Deutsch; Eigentlich wollte ich ein anderes Thema nehmen, weil ich darüber alles weiß. 
;Gloss; WOLLEN2 WOLLEN1B ANDERS6* $INDEX1 ZIEL4 WISSEN2B ALLES1B $INDEX1 || ICH1* || WISSEN2B* || ALLES1B* 
;Mundbild; eigentlich will anders ziel weiß alles ich weiß alles 
;;
;;
59294;Deutsch; Aber der Lehrer meinte, das könnte ich nicht nehmen, weil er nicht genug darüber wissen würde. 
;Gloss; || $INDEX1* ICH1 || $INDEX1 KANN1* ICH1 WISSEN2A NICHT3A ICH2* 
;Mundbild; [MG] ich kann nicht weiß nicht ich 
;;
;;
59295;Deutsch; Er selbst weiß nichts darüber? 
;Gloss; $GEST-OFF^ LEHRER2* WISSEN2A* NICHT3A $GEST-NM-KOPFSCHÜTTELN1^ ER-SIE-ES1 WISSEN2A* $INDEX1 $GEST-ICH-WEISS-NICHT1^ 
;Mundbild; lehrer weiß weiß 
;;
;;
59296;Deutsch; Er kennt das nicht. 
;Gloss; $GEST-OFF^ LEHRER2* WISSEN2A* NICHT3A $GEST-NM-KOPFSCHÜTTELN1^ ER-SIE-ES1 WISSEN2A* $INDEX1 $GEST-ICH-WEISS-NICHT1^ 
;Mundbild; lehrer weiß weiß 
;;
;;
59297;Deutsch; Ja, na ja, ich habe es aufgegeben. Aber eigentlich müsste es in der Schule doch so sein, dass man dem Lehrer auch was Neues erklären und er das lernen kann, oder? 
;Gloss; ICH2* AUFGEBEN1 ICH2* $GEST-OFF^ $INDEX1 || SCHULE1A 
;Mundbild; aufgeben [MG] 
;;
;;
59298;Deutsch; Ja, na ja, ich habe es aufgegeben. Ja, trotzdem nicht. 
;Gloss; $GEST-OFF^ $INDEX1 || SCHULE1A $INDEX1 ERKLÄREN1 || LEHRER2* || MERKWÜRDIG1* || NEU1A $GEST^* || $INDEX2 TROTZDEM3* NICHT3A* $GEST-OFF^ 
;Mundbild; [MG] erklär lehrer [MG] neu lernen 
;;
;;
59299;Deutsch; Aber eigentlich müsste es in der Schule doch so sein, dass man dem Lehrer auch was Neues erklären und er das lernen kann, oder? 
;Gloss; || NEU1A || LERNEN1 || $INDEX2 TROTZDEM3* NICHT3A* $GEST-OFF^ 
;Mundbild; neu lernen 
;;
;;
59300;Deutsch; Ich wollte als Thema Nintendo nehmen. Nintendo? 
;Gloss; ICH1 ANFÜHRUNGSZEICHEN2* $ALPHA:1:N-I-N-T-#-D-O* NINTENDO1 NINTENDO1 
;Mundbild; thema nintendo nintendo 
;;
;;
59301;Deutsch; Ich wollte als Thema Nintendo nehmen. Ja, das mag ich besonders gerne. 
;Gloss; $ALPHA:1:N-I-N-T-#-D-O* NINTENDO1 NINTENDO1 MÖGEN2 
;Mundbild; nintendo nintendo [MG] 
;;
;;
59302;Deutsch; Nintendo? 
;Gloss; MÖGEN2 
;Mundbild; [MG] 
;;
;;
59303;Deutsch; Ich wollte das. 
;Gloss; ICH2 WOLLEN1B* $INDEX1* $GEST-OFF^* 
;Mundbild; will 
;;
;;
59304;Deutsch; Aber er meinte, das geht nicht. 
;Gloss; $INDEX1* ICH1 KANN1* 
;Mundbild; [MG] 
;;
;;
59305;Deutsch; Dafür bräuchte man einen speziellen Lehrer. 
;Gloss; ICH1 BRAUCHEN1* SPEZIAL1* LEHRER2* $GEST-KEINE-AHNUNG1^* 
;Mundbild; ich brauche spezial lehrer 
;;
;;
59306;Deutsch; Darüber bin ich ein bisschen sauer. 
;Gloss; $GEST^* ICH1 BISSCHEN2A* SAUER1 ICH1 
;Mundbild; [MG] bisschen sauer 
;;
;;
59307;Deutsch; Aber egal, jetzt mache ich das Thema Fahrrad. 
;Gloss; $GEST-ABWINKEN1^ VERZICHTEN1* $INDEX1 FAHRRAD1 EGAL3* NEHMEN1A* $GEST-ABWINKEN1^* 
;Mundbild; [MG] verzi{chten} fahrrad egal nehm 
;;
;;
59308;Deutsch; Ist das Projekt eine Woche oder einen Tag? An einem Tag halte ich den Vortrag über das Projekt. 
;Gloss; || PROJEKT2A || $NUM-EINER1A:1d* || WOCHE2 $NUM-EINER1A:1d* || TAG1B 
;Mundbild; projekt ein woche ein tag 
;;
;;
59309;Deutsch; Ist das Projekt eine Woche oder einen Tag? Du hältst in dem Projekt an einem Tag den Vortrag und das war’s? Nur einen Tag, mehr nicht. 
;Gloss; $NUM-EINER1A:1d* PROJEKT2A TAG5 || $NUM-EINER1A:1d* PROJEKT2B || TAG3* || VORTRAG1 FERTIG3A || $NUM-EINER1A:1d* 
;Mundbild; ein projekt tag ein projekt tag [MG] [MG] ein 
;;
;;
59310;Deutsch; An einem Tag halte ich den Vortrag über das Projekt. 
;Gloss; $NUM-EINER1A:1d* PROJEKT2A TAG5 || $NUM-EINER1A:1d* PROJEKT2B || TAG3* || VORTRAG1 FERTIG3A 
;Mundbild; ein projekt tag ein projekt tag [MG] fertig 
;;
;;
59311;Deutsch; An einem Tag halte ich den Vortrag über das Projekt. 
;Gloss; || $NUM-EINER1A:1d* || TAG1A* || FERTIG1A || $GEST-OFF^* 
;Mundbild; ein tag [MG] 
;;
;;
59312;Deutsch; Ich muss auch ein Buch machen. 
;Gloss; UND5* SELBST1A MACHEN2* AUCH1A BUCH1B 
;Mundbild; und auch selbst mach auch buch 
;;
;;
59313;Deutsch; Ich recherchiere im Internet und schreibe alles auf. 
;Gloss; INTERNET1C SCHAUEN1 HOLEN1A* DAZU1^* 
;Mundbild; internet su{che} holen holen 
;;
;;
59314;Deutsch; Das Buch muss ich selbst machen. 
;Gloss; BUCH1B SELBST1A MACHEN2 ICH1 $GEST^* 
;Mundbild; buch selbst mache 
;;
;;
59315;Deutsch; Das war bei mir früher anders. 
;Gloss; ICH2 FRÜHER2 ANDERS1 $INDEX1 
;Mundbild; [MG] früh anders 
;;
;;
59316;Deutsch; Ich bin ’98 entlassen worden. 
;Gloss; $ORAL^ ICH1 $INDEX1 ICH1 ABER1* || $NUM-ZEHNER2A:9* ENTLASSEN1 
;Mundbild; aber achtundneunzig entlassen 
;;
;;
59317;Deutsch; Aber/ Aber eigentlich muss man das Projekt nicht machen. Aber Herr #Name1 sagt, man muss das machen. 
;Gloss; $ORAL^ ICH1 $INDEX1 ICH1 ABER1* || $NUM-ZEHNER2A:9* ENTLASSEN1 ICH2 $NUM-EINER1A:8d* $NUM-ZEHNER2A:9* $GEST-OFF^ ABER1* $INDEX1 VORTRAG1 PROJEKT2B WOLLEN2^* NICHT3A ABER1* SAGEN1 MUSS1 
;Mundbild; aber achtundneunzig entlassen achtundneunzig aber [MG] projekt eigentlich nicht sagt muss 
;;
;;
59318;Deutsch; Ich bin ’98 entlassen worden. 
;Gloss; $GEST-OFF^ ABER1* $INDEX1 VORTRAG1 PROJEKT2B WOLLEN2^* NICHT3A 
;Mundbild; aber [MG] projekt eigentlich nicht 
;;
;;
59319;Deutsch; Ich bin ’98 entlassen worden. 
;Gloss; ABER1* SAGEN1 MUSS1 SAGEN1 $NAME SAGEN1 MUSS1 
;Mundbild; sagt muss sagt #name1 sagt muss 
;;
;;
59320;Deutsch; Ich/ 
;Gloss; ICH1 $GEST-OFF^ 
;;
;;
59321;Deutsch; Andere haben gesagt, sie können das nach Wunsch machen, wir müssen es aber machen. 
;Gloss; WOFÜR3* ANDERS2* $INDEX1 SAGEN1 WER5* WÜNSCHEN2A* $GEST-OFF^* NUR2B ICH1 WIR1A* MUSS1* ICH2* $GEST^* 
;Mundbild; wofür andere sag wer wünschen nur muss muss [MG] 
;;
;;
59322;Deutsch; Dann füge ich mich eben. 
;Gloss; ICH1 BESCHEIDEN1B* $GEST-OFF^ 
;Mundbild; bescheiden 
;;
;;
59323;Deutsch; Müssen alle Schüler verschiedene Projekte machen? Ihr dürft nicht alle dasselbe machen? Verschiedene/ Ich mache ein anderes Thema/ Wir machen alle zusammen ein Projekt, aber jeder zu einem anderen Thema. 
;Gloss; KIND2 PERSON1* AUCH1A MUSS1 ANDERS2* PROJEKT2A ANDERS2 ANDERS2 DASSELBE2A ANDERS2 DARF-NICHT3 || $INDEX1 ICH1 ZUSAMMEN5* DARF-NICHT3 PROJEKT2B $ORAL^ ANDERS2 ANFÜHRUNGSZEICHEN2* ANDERS2 
;Mundbild; kinder auch muss and{ers} and{ers} and{ers} projekt anders anders selbe anders darf nicht selbe zusammen darf nicht projekt aber anders thema anders 
;;
;;
59324;Deutsch; Müssen alle Schüler verschiedene Projekte machen? Ihr dürft nicht alle dasselbe machen? 
;Gloss; PROJEKT2A ANDERS2 ANDERS2 
;Mundbild; projekt anders anders 
;;
;;
59325;Deutsch; Müssen alle Schüler verschiedene Projekte machen? Ihr dürft nicht alle dasselbe machen? 
;Gloss; DASSELBE2A ANDERS2 ANFÜHRUNGSZEICHEN2^ DASSELBE2A 
;Mundbild; selbe anders darf nicht selbe 
;;
;;
59326;Deutsch; Müssen alle Schüler verschiedene Projekte machen? Ihr dürft nicht alle dasselbe machen? Aber ihr dürft nicht dasselbe Thema nehmen? 
;Gloss; DASSELBE2A ZUSAMMEN5* DARF-NICHT3 PROJEKT2B $ORAL^ ANDERS2 ANFÜHRUNGSZEICHEN2* ANDERS2 ANFÜHRUNGSZEICHEN2* THEMA1* ANDERS2 ANFÜHRUNGSZEICHEN2* DASSELBE2A ANDERS2* NICHT3A $INDEX1 
;Mundbild; selbe zusammen darf nicht projekt aber anders thema anders thema thema anders thema dasselbe darf 
;;
;;
59327;Deutsch; Wir machen alle zusammen ein Projekt, aber jeder zu einem anderen Thema. Nein. 
;Gloss; ANFÜHRUNGSZEICHEN2* THEMA1* ANDERS2 ANFÜHRUNGSZEICHEN2* DASSELBE2A ANDERS2* NICHT3A $INDEX1 $GEST-NM-KOPFSCHÜTTELN1^ 
;Mundbild; thema thema anders thema dasselbe darf 
;;
;;
59328;Deutsch; Aber ihr dürft nicht dasselbe Thema nehmen? 
;Gloss; $GEST-NM-KOPFSCHÜTTELN1^ 
;;
;;
59329;Deutsch; Es war auch so, dass ich das Thema Fußball machen wollte. 
;Gloss; AUCH3A VERGANGENHEIT1^* BEISPIEL1 ICH1 WOLLEN1B* ANFÜHRUNGSZEICHEN2* FUSSBALL1A* 
